상품코드,진열상태,판매상태,상품분류 번호,상품분류 신상품영역,상품분류 추천상품영역,상품명,상품 요약설명,상품 간략설명,검색어설정,소비자가,공급가,상품가,판매가,검색엔진최적화(SEO) Title,검색엔진최적화(SEO) Author,검색엔진최적화(SEO) Description,검색엔진최적화(SEO) Keywords,검색엔진최적화(SEO) 상품 이미지 Alt 텍스트
P00000CF,Y,Y,53|99|100|64|56|67,N|N|N|N|N|N,N|N|N|N|N|N,[반찬단지]갈치속젓 500g,정통 스타일의 요리,※ 데우기만 하면 완성! 집에서 즐기는 특별함,"간편식,간편조리,갈치속젓,건강,만원요리,매콤,맥주안주,모임각,바삭한,반찬단지,손님접대,술안주,술한잔,전체상품,정통,정품,즉석,즉석요리,최씨남",7333,4400,5345,5880,갈치속젓 500g - 만원요리 최씨남매 추천 프리미엄 상품,만원요리 최씨남매,"최씨남매 만원요리 갈치속젓 500g - 정통 스타일의 요리. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편식,간편조리,갈치속젓,건강,만원요리,매콤,맥주안주,모임각,바삭한,반찬단지,손님접대,술안주,술한잔,전체상품,정통,정품,즉석,즉석요리,최씨남",최씨남매 갈치속젓 500g - 만원요리 프리미엄 상품
P00000CB,Y,Y,53|61|98|99|100|55|64|56|67,N|N|N|N|N|N|N|N|N,N|N|N|N|N|N|N|N|N,[반찬단지]무말랭이무침 1kg,고급 레시피의 완성,◆ 신선한 재료로! 정통 스타일의 요리,"간편식,간편조리,건강,고급,만원요리,매콤,모임각,무말랭이무침,밀키트,바삭한,반찬단지,시간절약,전체상품,정통,정품,즉석,즉석요리,최씨남매,추천",6000,3600,4436,4880,만원요리 최씨남매 | 무말랭이무침 1kg 정품 프리미엄,만원요리 최씨남매,"최씨남매 만원요리 무말랭이무침 1kg - 고급 레시피의 완성. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편식,간편조리,건강,고급,만원요리,매콤,모임각,무말랭이무침,밀키트,바삭한,반찬단지,시간절약,전체상품,정통,정품,즉석,즉석요리,최씨남매,추천,",최씨남매 무말랭이무침 1kg - 만원요리 프리미엄 상품
P00000CA,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]깻잎무침 1kg,집에서 즐기는 특별함,※ 전통 방식으로! 깊은 맛의 프리미엄,"간편식,고급,고소한,깻잎무침,만원요리,만원요리추천,맛집,모임각,반찬단지,손님접대,시간절약,신선,영양,전체상품,정통,정품,즉석요리,최씨남매,파",7166,4300,5255,5780,깻잎무침 1kg - 만원요리 최씨남매 추천 프리미엄 상품,만원요리 최씨남매,"만원요리 최씨남매에서 엄선한 깻잎무침 1kg. 집에서 즐기는 특별함. 정품 보장, 프리미엄 품질로 집에서 간편하게 즐기세요.","간편식,고급,고소한,깻잎무침,만원요리,만원요리추천,맛집,모임각,반찬단지,손님접대,시간절약,신선,영양,전체상품,정통,정품,즉석요리,최씨남매,파",만원요리 최씨남매 깻잎무침 1kg 상품 이미지
P00000BZ,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]고추무침 1kg,깊은 맛의 프리미엄,※ 간편하게 조리하세요! 프리미엄 품질의 맛,"간편식,고급,고소한,고추무침,만원요리,만원요리추천,맛집,모임각,반찬단지,손님접대,시간절약,신선,영양,전체상품,정통,정품,즉석요리,최씨남매,파",7166,4300,5255,5780,최씨남매 만원요리 고추무침 1kg | 정품 보장 프리미엄 맛,만원요리 최씨남매,"만원요리 최씨남매에서 엄선한 고추무침 1kg. 깊은 맛의 프리미엄. 정품 보장, 프리미엄 품질로 집에서 간편하게 즐기세요.","간편식,고급,고소한,고추무침,만원요리,만원요리추천,맛집,모임각,반찬단지,손님접대,시간절약,신선,영양,전체상품,정통,정품,즉석요리,최씨남매,파",만원요리 최씨남매 고추무침 1kg 상품 이미지
P00000BY,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]궁채절임 1kg,신선한 재료로 만든,※ 고소하고 진한! 부드럽고 담백한 맛,"1인분,간편식,궁채절임,만원요리,맛있는,맥주안주,모임각,반찬단지,부드러운,손님접대,술안주,술한잔,인기,전체상품,정품,즉석요리,집밥각,최씨남매",6666,4000,4891,5380,만원요리 최씨남매 궁채절임 1kg - 집에서 즐기는 프리미엄,만원요리 최씨남매,만원요리 최씨남매 궁채절임 1kg. 신선한 재료로 만든. 정성스럽게 준비한 프리미엄 상품으로 특별한 한 끼를 완성하세요.,"1인분,간편식,궁채절임,만원요리,맛있는,맥주안주,모임각,반찬단지,부드러운,손님접대,술안주,술한잔,인기,전체상품,정품,즉석요리,집밥각,최씨남매,",만원요리 최씨남매 추천 궁채절임 1kg
P00000BX,Y,Y,53|99|100|55|64|56|67|57,N|N|N|N|N|N|N|N,N|N|N|N|N|N|N|N,[반찬단지]간장깻잎 4kg,전통 방식으로 조리,◆ 신선한 재료로! 정통 스타일의 요리,"간장깻잎,간편식,고급,달콤,만원요리,맥주안주,모임각,밀키트,반찬단지,베스트,손님접대,술안주,술한잔,안전,전체상품,정품,집밥,집밥각,쫄깃한,최씨",19166,11500,13982,15380,최씨남매 간장깻잎 4kg - 만원요리 전문 프리미엄 품질,만원요리 최씨남매,간장깻잎 4kg | 만원요리 최씨남매 추천. 전통 방식으로 조리. 간편 조리로 완성하는 프리미엄 맛을 경험하세요.,"간장깻잎,간편식,고급,달콤,만원요리,맥주안주,모임각,밀키트,반찬단지,베스트,손님접대,술안주,술한잔,안전,전체상품,정품,집밥,집밥각,쫄깃한,최씨",간장깻잎 4kg | 만원요리 최씨남매 정품
P00000BW,Y,Y,53|61|99|100|55|64|56|67,N|N|N|N|N|N|N|N,N|N|N|N|N|N|N|N,[반찬단지]무말랭이무침 4kg,고급 레시피의 완성,※ 전통 방식으로! 깊은 맛의 프리미엄,"간편조리,건강,만원요리,매콤,맥주안주,모임각,무말랭이무침,밀키트,바삭한,반찬단지,술안주,술한잔,시간절약,전체상품,정통,정품,즉석,집밥,집밥각",17500,10500,12800,14080,만원요리 최씨남매 | 무말랭이무침 4kg 정품 프리미엄,만원요리 최씨남매,"최씨남매 만원요리 무말랭이무침 4kg - 고급 레시피의 완성. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편조리,건강,만원요리,매콤,맥주안주,모임각,무말랭이무침,밀키트,바삭한,반찬단지,술안주,술한잔,시간절약,전체상품,정통,정품,즉석,집밥,집밥각,",최씨남매 무말랭이무침 4kg - 만원요리 프리미엄 상품
P00000BV,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]간장고추 4kg,집에서 즐기는 특별함,◆ 간단 조리로 완성! 고급 레시피의 맛,"간장고추,간편조리,고급,고소한,만원요리,만원요리추천,맛집,밀키트,반찬단지,시간절약,신선,영양,전체상품,정통,정품,집밥,집밥각,최씨남매,파티각",18333,11000,13345,14680,간장고추 4kg - 만원요리 최씨남매 추천 프리미엄 상품,만원요리 최씨남매,"만원요리 최씨남매에서 엄선한 간장고추 4kg. 집에서 즐기는 특별함. 정품 보장, 프리미엄 품질로 집에서 간편하게 즐기세요.","간장고추,간편조리,고급,고소한,만원요리,만원요리추천,맛집,밀키트,반찬단지,시간절약,신선,영양,전체상품,정통,정품,집밥,집밥각,최씨남매,파티각,",만원요리 최씨남매 간장고추 4kg 상품 이미지
P00000BU,Y,Y,53|99|100|103|55|64|56|67,N|N|N|N|N|N|N|N,N|N|N|N|N|N|N|N,[반찬단지]실속메추리알장조림 1kg,정성스럽게 만든 요리,※ 데우기만 하면 완성! 집에서 즐기는 특별함,"1인분,간편식,간편조리,고급,만원요리,맛있는,밀키트,반찬단지,부드러운,손님접대,시간절약,실속메추리알장조림,인기,전체상품,정통,정품,즉석요리",8500,5100,6255,6880,최씨남매 만원요리 실속메추리알장조림 1kg | 정품 보장 프리미엄 맛,만원요리 최씨남매,만원요리 최씨남매 실속메추리알장조림 1kg. 정성스럽게 만든 요리. 정성스럽게 준비한 프리미엄 상품으로 특별한 한 끼를 완성하세요.,"1인분,간편식,간편조리,고급,만원요리,맛있는,밀키트,반찬단지,부드러운,손님접대,시간절약,실속메추리알장조림,인기,전체상품,정통,정품,즉석요리,",만원요리 최씨남매 추천 실속메추리알장조림 1kg
P00000BT,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]연근조림 1kg,프리미엄 품질의 맛,◆ 조리하기 쉬워요! 정성스럽게 만든 요리,"간편식,고급,달콤,만원요리,모임각,밀키트,반찬단지,베스트,손님접대,술한잔,안전,연근조림,전체상품,정통,정품,즉석요리,쫄깃한,최씨남매,파티각,프",8666,5200,6345,6980,만원요리 최씨남매 연근조림 1kg - 집에서 즐기는 프리미엄,만원요리 최씨남매,연근조림 1kg | 만원요리 최씨남매 추천. 프리미엄 품질의 맛. 간편 조리로 완성하는 프리미엄 맛을 경험하세요.,"간편식,고급,달콤,만원요리,모임각,밀키트,반찬단지,베스트,손님접대,술한잔,안전,연근조림,전체상품,정통,정품,즉석요리,쫄깃한,최씨남매,파티각,프",연근조림 1kg | 만원요리 최씨남매 정품
P00000BS,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]콩조림 1kg,부드럽고 담백한 맛,※ 간편하게 조리하세요! 프리미엄 품질의 맛,"간편식,간편조리,건강,만원요리,매콤,맥주안주,모임각,바삭한,반찬단지,손님접대,술안주,술한잔,전체상품,정통,정품,즉석,즉석요리,최씨남매,추천,콩",6000,3600,4436,4880,최씨남매 콩조림 1kg - 만원요리 전문 프리미엄 품질,만원요리 최씨남매,"최씨남매 만원요리 콩조림 1kg - 부드럽고 담백한 맛. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편식,간편조리,건강,만원요리,매콤,맥주안주,모임각,바삭한,반찬단지,손님접대,술안주,술한잔,전체상품,정통,정품,즉석,즉석요리,최씨남매,추천,콩",최씨남매 콩조림 1kg - 만원요리 프리미엄 상품
P00000BR,Y,Y,53|96|99|100|55|64|56|67,N|N|N|N|N|N|N|N,N|N|N|N|N|N|N|N,[반찬단지]마늘쫑무침 1kg,고소하고 진한 맛,※ 고소하고 진한! 부드럽고 담백한 맛,"고소한,마늘쫑무침,만원요리,만원요리추천,맛집,맥주안주,모임각,반찬단지,손님접대,술안주,술한잔,시간절약,신선,영양,전체상품,정품,집밥,집밥각",9000,5400,6618,7280,만원요리 최씨남매 | 마늘쫑무침 1kg 정품 프리미엄,만원요리 최씨남매,"만원요리 최씨남매에서 엄선한 마늘쫑무침 1kg. 고소하고 진한 맛. 정품 보장, 프리미엄 품질로 집에서 간편하게 즐기세요.","고소한,마늘쫑무침,만원요리,만원요리추천,맛집,맥주안주,모임각,반찬단지,손님접대,술안주,술한잔,시간절약,신선,영양,전체상품,정품,집밥,집밥각,",만원요리 최씨남매 마늘쫑무침 1kg 상품 이미지
P00000BQ,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]김밥우엉5MM 1kg,정통 스타일의 요리,◆ 신선한 재료로! 정통 스타일의 요리,"1인분,간편조리,김밥우엉,만원요리,맛있는,맥주안주,밀키트,반찬단지,부드러운,손님접대,술안주,술한잔,시간절약,인기,전체상품,정품,집밥,집밥각,최",10333,6200,7527,8280,김밥우엉5MM 1kg - 만원요리 최씨남매 추천 프리미엄 상품,만원요리 최씨남매,만원요리 최씨남매 김밥우엉5MM 1kg. 정통 스타일의 요리. 정성스럽게 준비한 프리미엄 상품으로 특별한 한 끼를 완성하세요.,"1인분,간편조리,김밥우엉,만원요리,맛있는,맥주안주,밀키트,반찬단지,부드러운,손님접대,술안주,술한잔,시간절약,인기,전체상품,정품,집밥,집밥각,최",만원요리 최씨남매 추천 김밥우엉5MM 1kg
P00000BP,Y,Y,53|99|100|64|56|67,N|N|N|N|N|N,N|N|N|N|N|N,[반찬단지]산고추 500g,깊은 맛의 프리미엄,※ 전통 방식으로! 깊은 맛의 프리미엄,"간편식,간편조리,고급,달콤,만원요리,밀키트,반찬단지,베스트,산고추,술한잔,시간절약,안전,전체상품,정통,정품,집밥,집밥각,쫄깃한,최씨남매,프리미",3333,2000,2436,2680,최씨남매 만원요리 산고추 500g | 정품 보장 프리미엄 맛,만원요리 최씨남매,산고추 500g | 만원요리 최씨남매 추천. 깊은 맛의 프리미엄. 간편 조리로 완성하는 프리미엄 맛을 경험하세요.,"간편식,간편조리,고급,달콤,만원요리,밀키트,반찬단지,베스트,산고추,술한잔,시간절약,안전,전체상품,정통,정품,집밥,집밥각,쫄깃한,최씨남매,프리미",산고추 500g | 만원요리 최씨남매 정품
P00000BO,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]초생강적색 1.3KG,신선한 재료로 만든,◆ 간단 조리로 완성! 고급 레시피의 맛,"간편식,간편조리,건강,고급,만원요리,매콤,모임각,밀키트,바삭한,반찬단지,시간절약,전체상품,정통,정품,즉석,즉석요리,초생강적색,최씨남매,추천,프",2833,1700,2073,2280,만원요리 최씨남매 초생강적색 1.3KG - 집에서 즐기는 프리미엄,만원요리 최씨남매,"최씨남매 만원요리 초생강적색 1.3KG - 신선한 재료로 만든. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편식,간편조리,건강,고급,만원요리,매콤,모임각,밀키트,바삭한,반찬단지,시간절약,전체상품,정통,정품,즉석,즉석요리,초생강적색,최씨남매,추천,프",최씨남매 초생강적색 1.3KG - 만원요리 프리미엄 상품
P00000BN,Y,Y,53|99|100|55|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]락교 1kg,전통 방식으로 조리,※ 데우기만 하면 완성! 집에서 즐기는 특별함,"간편식,고급,고소한,락교,만원요리,만원요리추천,맛집,모임각,반찬단지,손님접대,시간절약,신선,영양,전체상품,정통,정품,즉석요리,최씨남매,파티각",10333,6200,7527,8280,최씨남매 락교 1kg - 만원요리 전문 프리미엄 품질,만원요리 최씨남매,"만원요리 최씨남매에서 엄선한 락교 1kg. 전통 방식으로 조리. 정품 보장, 프리미엄 품질로 집에서 간편하게 즐기세요.","간편식,고급,고소한,락교,만원요리,만원요리추천,맛집,모임각,반찬단지,손님접대,시간절약,신선,영양,전체상품,정통,정품,즉석요리,최씨남매,파티각,",만원요리 최씨남매 락교 1kg 상품 이미지
P00000BM,Y,Y,53|99|100|64|56|67,N|N|N|N|N|N,N|N|N|N|N|N,[반찬단지]짜먹는 명란마요 200g,고급 레시피의 완성,◆ 조리하기 쉬워요! 정성스럽게 만든 요리,"1인분,간편식,만원요리,맛있는,맥주안주,명란마요,모임각,반찬단지,부드러운,손님접대,술안주,술한잔,인기,전체상품,정품,즉석요리,집밥각,짜먹는,최",3833,2300,2800,3080,만원요리 최씨남매 | 짜먹는 명란마요 200g 정품 프리미엄,만원요리 최씨남매,만원요리 최씨남매 짜먹는 명란마요 200g. 고급 레시피의 완성. 정성스럽게 준비한 프리미엄 상품으로 특별한 한 끼를 완성하세요.,"1인분,간편식,만원요리,맛있는,맥주안주,명란마요,모임각,반찬단지,부드러운,손님접대,술안주,술한잔,인기,전체상품,정품,즉석요리,집밥각,짜먹는,최",만원요리 최씨남매 추천 짜먹는 명란마요 200g
P00000BL,Y,Y,53|60|99|100|102|64|56|67,N|N|N|N|N|N|N|N,N|N|N|N|N|N|N|N,[반찬단지]간장알마늘 120g,집에서 즐기는 특별함,※ 간편하게 조리하세요! 프리미엄 품질의 맛,"간장알마늘,간편식,고급,달콤,만원요리,맥주안주,모임각,밀키트,반찬단지,베스트,손님접대,술안주,술한잔,안전,전체상품,정품,집밥,집밥각,쫄깃한,최",2833,1700,2073,2280,간장알마늘 120g - 만원요리 최씨남매 추천 프리미엄 상품,만원요리 최씨남매,간장알마늘 120g | 만원요리 최씨남매 추천. 집에서 즐기는 특별함. 간편 조리로 완성하는 프리미엄 맛을 경험하세요.,"간장알마늘,간편식,고급,달콤,만원요리,맥주안주,모임각,밀키트,반찬단지,베스트,손님접대,술안주,술한잔,안전,전체상품,정품,집밥,집밥각,쫄깃한,최",간장알마늘 120g | 만원요리 최씨남매 정품
P00000BK,Y,Y,53|60|99|100|64|56|67,N|N|N|N|N|N|N,N|N|N|N|N|N|N,[반찬단지]명이나물 120g,정성스럽게 만든 요리,※ 고소하고 진한! 부드럽고 담백한 맛,"간편조리,건강,만원요리,매콤,맥주안주,명이나물,모임각,밀키트,바삭한,반찬단지,술안주,술한잔,시간절약,전체상품,정통,정품,즉석,집밥,집밥각,최씨",4000,2400,2982,3280,최씨남매 만원요리 명이나물 120g | 정품 보장 프리미엄 맛,만원요리 최씨남매,"최씨남매 만원요리 명이나물 120g - 정성스럽게 만든 요리. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편조리,건강,만원요리,매콤,맥주안주,명이나물,모임각,밀키트,바삭한,반찬단지,술안주,술한잔,시간절약,전체상품,정통,정품,즉석,집밥,집밥각,최씨",최씨남매 명이나물 120g - 만원요리 프리미엄 상품
